"year","last_name, first_name","player_id","team_id","pa","pitches","runs_all","runs_heart","runs_shadow","runs_chase","runs_waste"
"2021","Lagares, Juan","501571","108","327","1237",-14.450739707255188,-9.856204577373921,-13.510530783361716,4.886303147469606,4.029692506010803
"2021","Contreras, Willson","575929","112","482","1969",13.626925307843438,9.434342033462105,-22.60647571687911,15.493367655094556,11.305691336165806
"2021","Duffy, Matt","622110","112","322","1269",-0.9359032011191522,-9.473843517469916,-7.5213134210173855,9.416585784399356,6.642667952968818
"2021","Happ, Ian","664023","112","535","2250",15.645222945811886,6.9362576511326335,-23.20812187301584,19.469967858216318,12.44711930947883
"2021","Grandal, Yasmani","518735","145","374","1668",31.234037483581716,-1.2870292912888994,-0.024317277244224722,19.759363501354073,12.786020550760709
"2021","Moncada, Yoán","660162","145","611","2581",14.05561959294823,-15.433004826205275,-9.655716105307475,25.297551131664783,13.846789392796282
"2021","Candelario, Jeimer","600869","116","625","2547",21.12807812414831,5.662630949982334,-18.59779001864277,19.242387856109183,14.820849336699574
"2021","Bregman, Alex","608324","117","396","1593",4.27002186732248,-6.093926079658584,-13.918713916610972,16.140829854888587,8.141832008703476
"2021","García, Avisaíl","541645","158","509","1755",14.30905772165057,5.4534973612898225,-4.860548073737927,5.344190135301485,8.371918298797105
"2021","Grisham, Trent","663757","135","525","2168",0.6435068278511578,-14.5181718935882,-16.207864122291923,21.091926648396402,10.277616195334986
"2021","Longoria, Evan","446334","137","287","1155",10.820332588643758,5.447425940733029,-9.55455250648498,9.18774325306024,5.7397159013354235
"2021","Molina, Yadier","425877","138","472","1669",-9.212352087339879,-11.844500854255514,-11.01211143666624,7.269255872195824,6.375004331386055
"2021","Solak, Nick","669256","140","511","2054",-4.061954128158329,-9.885468512072624,-16.189360942681944,12.09696217252251,9.915913154073776
"2021","Eaton, Adam","594809","108","288","1156",-11.786757890425653,-7.568335196470643,-12.860198955824892,3.5316522732794677,5.110123988590405
"2021","Votto, Joey","458015","113","527","2232",41.2042301118909,-0.9477571289290174,4.884771504324703,25.565872353300737,11.701343383194478
"2021","Castellanos, Nick","592206","113","580","2143",36.917865065506135,28.482111580842584,-12.158094908802282,10.158539021733153,10.435309371732895
"2021","Zimmer, Bradley","605548","114","344","1360",-2.707755862266472,-9.927307342012762,-14.666872164150245,12.952389914576186,8.934033729320415
"2021","Aguilar, Jesús","542583","146","506","2066",6.502685106881183,-5.2465648069835,-10.373069724556872,11.099162069881341,11.023157568540183
