"year","last_name, first_name","player_id","team_id","pa","pitches","runs_all","runs_heart","runs_shadow","runs_chase","runs_waste"
"2019","Ohtani, Shohei","660271","108","424","1683",10.130460130460111,6.809188722216962,-13.30582359152213,7.9358075528866445,8.691287446878682
"2019","Núñez, Renato","600524","110","597","2463",2.80634786273108,-6.763298509975619,-16.410502698803285,12.812146755423775,13.168002316086145
"2019","Devers, Rafael","646240","111","694","2628",34.98548170081857,13.7579571057584,-10.432659408290924,19.71989972154819,11.940284281802867
"2019","Peraza, José","606299","113","385","1297",-19.04177678269906,-14.824129917217038,-16.180373787527238,7.061219514162593,4.901507407882617
"2019","Alonso, Yonder","475174","115","331","1367",-13.91778948817569,-12.167813888179138,-14.08402664928318,5.305255637657431,7.028795411629209
"2019","Sánchez, Yolmer","570560","145","554","2246",-18.922663310921486,-17.287797272838972,-28.79118759619083,18.225900576867893,8.930420981240438
"2019","Taylor, Chris","621035","119","406","1703",-3.0569633077315257,4.896359043403876,-25.107874496636807,11.342730998508435,5.811821146992988
"2019","Castro, Starlin","516770","146","672","2482",-13.168055681524582,-4.439152600857913,-28.958806789741256,11.857759564349587,8.37214414472502
"2019","Davis, Khris","501981","133","520","2029",-9.697400435883013,-19.21042592093554,-16.436914356900004,17.28710513893134,8.662834703021202
"2019","Bruce, Jay","457803","143","317","1179",2.4575684264878093,3.890202750912446,-7.316874257882401,1.2145968287848001,4.669643104672968
"2019","Hosmer, Eric","543333","135","664","2557",-5.9625744382922035,-8.785054647174439,-18.33182767041505,8.778826228376545,12.375481650920692
"2019","Carpenter, Matt","572761","138","481","2122",-3.979895009439158,-13.982437303263525,-24.342237759174672,23.649574724428433,10.695205328570541
"2019","Gurriel Jr., Lourdes","666971","141","343","1283",10.678347930934134,7.423373134840544,-6.488814037363254,3.595880212943904,6.1479086205129505
"2019","Cabrera, Asdrúbal","452678","120","512","2089",7.9596638039367456,-8.882327905794197,-14.631986860729679,21.763541369587216,9.710437200873404
"2019","Pujols, Albert","405395","108","535","2044",-5.4102496309632,-3.7080481178279,-23.219947265143457,10.559392807842316,10.958352944165838
"2019","Goodwin, Brian","571718","108","448","1940",9.877559548551394,-14.7302692574412,1.3093894271258795,13.425409882183386,9.873029496683332
"2019","Davis, Chris","448801","110","351","1524",-12.196291749126585,-10.955390960603339,-12.87759503608547,5.575945058309964,6.060749189252256
"2019","Smith Jr., Dwight","596105","110","392","1496",-8.850006154248879,-7.95766262003435,-16.315212995488587,8.027779471245665,7.39508999002842
"2019","Mancini, Trey","641820","110","676","2722",36.92499288970444,12.982746615198407,-10.108940436568455,19.111221598764477,14.939965112309956
"2019","Bradley Jr., Jackie","598265","111","564","2210",-1.4881553071953413,-18.830511656845047,-15.010365500037187,19.65505052899337,12.697671320693493
"2019","Contreras, Willson","575929","112","407","1567",17.13381043417713,13.031690200654888,-16.22111714709562,11.709592892924263,8.613644487693596
"2019","Story, Trevor","596115","115","656","2683",32.346015184824424,10.874190090250572,-15.074729106548302,20.9559635469124,15.590590654209697
"2019","Cuthbert, Cheslor","596144","118","329","1287",-12.363683262212215,-10.467682813056124,-13.965462067034295,6.248831291462921,5.820630326415325
"2019","Ramírez, Harold","623912","146","445","1669",-5.072258865404765,-0.30219171094685837,-12.636812328381637,0.3105334220245809,7.55621175189917
"2019","Gamel, Ben","592325","158","344","1475",-4.069596013478462,-2.8998150066851864,-19.08044519370096,11.28666222610299,6.6240019608046845
"2019","Gonzalez, Marwin","503556","142","460","1780",-6.679102572489549,-3.8683819377348434,-20.571954268042152,8.799881848479973,8.961351784807485
"2019","Schoop, Jonathan","570731","142","458","1656",-0.11946673869611235,16.64481044073287,-22.90458735846846,-2.875349397470379,9.01565957650985
"2019","Rosario, Amed","642708","121","648","2388",-4.971652965014376,-3.5187884162534524,-18.732831936860535,7.674431401308682,9.605535986790992
"2019","Encarnación, Edwin","429665","147","474","2098",23.240419132196152,-7.342631715511459,-2.1975149350070513,18.422004604072487,14.358561178642097
"2019","Hoskins, Rhys","656555","143","699","3223",18.839370877780503,-21.98859212265295,-10.993771948721617,32.61918837188777,19.20254657726733
"2019","Marte, Starling","516782","134","576","2100",9.277429201195448,8.788655346101928,-17.044257183565286,6.809381137968903,10.723649900689875
"2019","Crawford, J.P.","641487","136","392","1690",-7.240787805758519,-22.118010377107545,-9.129357581495697,18.86536839991585,5.141211752928907
"2019","Vogt, Stephen","519390","137","278","1118",5.519023487936356,4.664696724586472,-8.574296156098791,5.888357351280759,3.5402655681679
"2019","Rendon, Anthony","543685","120","638","2613",47.081829430864985,7.354034994934118,-2.418618122030271,26.413520399059422,15.732892158901612
"2019","La Stella, Tommy","600303","108","320","1208",10.466663170020832,1.7973454525014598,-6.826074092504692,10.939998304321119,4.555393505702965
"2019","McCann, Brian","435263","144","315","1281",-5.506897521039097,-15.309517248457821,-2.6156050621478717,6.548805357646485,5.8694194319201385
"2019","Barnhart, Tucker","571466","113","343","1371",-6.320873760318679,-8.656798792756604,-12.102374862700275,7.5721673529428735,6.866132542195333
"2019","Murphy, Daniel","502517","115","477","1820",5.490595208513208,2.6053643095223236,-14.985776663981355,8.997622651088662,8.873384911883583
"2019","Correa, Carlos","621043","117","306","1258",11.467941497555787,13.322999783012841,-10.234181972389548,3.4338436034400304,4.945280083492462
"2019","Merrifield, Whit","593160","118","729","2768",9.44529098126691,-20.05570102933011,-2.525957681383109,19.17074677015958,12.856202921820646
"2019","Fowler, Dexter","451594","138","565","2388",0.2163797361959014,-9.171661723169208,-31.020331050352866,27.134694099989815,13.273678409728117
"2019","Gallo, Joey","608336","140","289","1290",18.225784803934637,8.226071184423752,-8.596588500756399,12.62464839369652,5.9716537265707865
"2019","Biggio, Cavan","624415","141","430","1870",12.591100727914625,-8.272815642329343,-13.709317931858443,24.63878520244843,9.934449099654017
"2019","Robles, Victor","645302","120","614","2285",-1.3217095190225487,-4.725084921339712,-25.776238066634782,17.43129969802704,11.748313770924975
"2019","Santander, Anthony","623993","110","405","1659",1.1223685975540807,-0.6064218231573832,-10.093471852884889,5.952980596115518,5.869281677480814
"2019","Holt, Brock","571788","111","294","1220",0.5957800532585535,-6.066767500918159,-12.174088489159784,12.383325223008711,6.4533108203277765
"2019","Betts, Mookie","605141","111","699","2905",37.868552797274354,-4.1438594443796175,-2.585248438948004,29.976827125898065,14.62083355470389
"2019","Dietrich, Derek","518618","113","294","1159",1.706409576593544,0.10100073423105405,-18.458227688516317,11.097917827986832,8.965718702891946
"2019","Tapia, Raimel","606132","115","447","1620",-6.389058993472993,-4.6679234412670185,-11.32853122758258,5.205971917673327,4.401423757703272
"2019","McCann, James","543510","145","475","1966",4.43958693335392,16.766060216991146,-24.75315684684716,4.735214631542837,7.6914689316671
"2019","Springer, George","543807","117","540","2240",37.26665946252313,14.88036826303102,-16.671872333031992,26.28109200326864,12.777071529255451
"2019","Mondesi, Adalberto","609275","118","442","1605",-11.902700703027524,-4.952148167518307,-15.866503823745813,3.259982718043998,5.655968570192627
"2019","Pollock, AJ","572041","119","341","1249",1.247785468743313,1.840740428100967,-13.315781900734022,5.277181014840504,7.4456459265358514
"2019","Rojas, Miguel","500743","146","524","1866",-10.313673887580636,-14.7737292830048,-14.804475533500458,10.49791238594774,8.766618542976918
"2019","Frazier, Todd","453943","121","493","1974",-2.0488128375909396,-13.238438205718989,-10.482228736390443,9.82050279862401,11.85135130589448
"2019","Maybin, Cameron","457727","147","269","1121",13.842361497305957,7.210437907822663,-5.0817570545366575,9.140267020967968,2.573413623052009
"2019","Haniger, Mitch","571745","136","266","1152",5.8574457849261625,2.423795246185884,-13.384681594376314,9.942145386442402,6.876186746674199
"2019","Smith, Mallex","605480","136","562","2227",-19.44791928928088,-26.991870791952145,-22.05137805625086,19.159654727627014,10.435674831295092
"2019","Choi, Ji Man","596847","139","485","2020",9.841907660745914,-4.8651907061374615,-20.165587971999308,23.701186849413215,11.171499489469449
"2019","Pence, Hunter","452254","140","312","1231",18.242411681888083,11.235008450387241,-5.633002827473034,6.144919763951639,6.4954862950221885
"2019","Jansen, Danny","643376","141","383","1455",-17.437560524872232,-4.482888907210626,-32.49001315667405,12.748751010084485,6.786590528927972
"2019","Heyward, Jason","518792","112","578","2208",-0.7617148062170294,-8.068293064052938,-17.659932642637152,13.081689451583118,11.88482144888989
"2019","Naquin, Tyler","571980","114","289","1083",4.34402053877121,-3.074187262042469,-4.154496312113756,8.026505473853232,3.5461986390741993
