"year","last_name, first_name","player_id","team_id","pa","pitches","runs_all","runs_heart","runs_shadow","runs_chase","runs_waste"
"2016","Calhoun, Kole","594777","108","672","2509",12.74133222135196,-4.848129851338759,-16.97070974014059,20.29963414247077,14.260537670360524
"2016","Goldschmidt, Paul","502671","109","689","2964",37.34762403864832,5.819710268402368,-10.454819869612235,24.9924851072175,16.990248532640596
"2016","Shaw, Travis","543768","111","526","2117",-5.714354093365985,-14.178180586382766,-7.345567165507771,9.65273122784318,6.156662430681366
"2016","Hundley, Nick","460026","115","314","1184",0.5662084022448576,0.16849999125849857,-9.076501377800122,4.525062920327565,4.949146868458917
"2016","Altuve, Jose","514888","117","706","2436",37.701692872745674,6.6549133293591085,0.9637273412091274,18.19378771512173,11.889264487055554
"2016","Grossman, Robbie","543257","142","389","1618",14.861134415291184,-1.946772462725356,-7.293560246388836,17.691717903344458,6.409749221060903
"2016","Davis, Khris","501981","133","610","2331",13.87730321405217,18.882983935060196,-25.47644112453491,10.335982307899856,10.134778095627043
"2016","Vogt, Stephen","519390","133","529","2115",-0.42882245420786536,2.344262935674439,-19.946675909270606,8.259806646288165,8.91378387310011
"2016","Joyce, Matt","459964","134","289","1285",12.771466413037247,-3.841201896434809,-9.423560612285915,18.81456674502824,7.2216621767297084
"2016","Marte, Starling","516782","134","524","1975",13.654543868890203,3.895488498087062,-6.677931537783518,7.089810391252732,9.347176517333974
"2016","Aoki, Norichika","493114","136","466","1688",3.6984008114278337,-7.104696476446189,-7.005771709188905,10.419139285851974,7.389729711210942
"2016","Núñez, Eduardo","456488","137","592","2112",1.615625035130692,-0.5874535309826787,-3.454069342165706,0.027590070668488398,5.629557837610587
"2016","Duffy, Matt","622110","139","366","1411",-10.034122317789054,-17.145381337632095,-4.180305757011871,6.3494027226719965,4.942162054182926
"2016","Beltrán, Carlos","136860","140","589","2172",20.113268703479246,10.019603652470721,-11.932281840132635,13.163382680715864,8.862564210425266
"2016","Fielder, Prince","425902","140","369","1371",-13.304286336847536,-6.842345793031607,-20.54896118000933,8.406813440827493,5.680207195365926
"2016","Bourn, Michael","456422","110","413","1638",-10.193245814171755,-8.948264193740133,-15.050545297848421,8.864149256360248,4.941414421056551
"2016","Votto, Joey","458015","113","662","2841",43.41307784184727,6.103344114894549,-4.534244336502342,26.893749528938574,14.950228534516352
"2016","Arenado, Nolan","571448","115","686","2703",39.1190802654205,7.5636294771920465,-2.5320381075779808,22.40202728191997,11.685461613886408
"2016","Walker, Neil","435522","121","455","1827",9.03713081060407,0.23937486603421124,-12.42135572589505,13.632610943235877,7.5865007272290255
"2016","Hicks, Aaron","543305","147","360","1380",-16.015320094570054,-18.052978199794325,-14.317994820659496,11.924194566714824,4.431458359168945
"2016","Schimpf, Ryan","572114","135","327","1446",12.633035106735205,4.352914918535304,-10.909727253820932,10.935587654188978,8.254259787831872
"2016","Ramirez, Alexei","493351","139","503","1828",-20.59458628351383,-13.091775227498264,-14.391991239889176,2.327156484325156,4.562023699548534
"2016","Andrus, Elvis","462101","140","566","2075",16.434393926625418,-3.516335970622143,-0.4564325327128391,14.816783736982964,5.590378692977462
"2016","Lucroy, Jonathan","518960","140","539","2190",22.930069462257826,4.752654862401855,1.9470356605690853,8.648536184135976,7.581842755150954
"2016","Trout, Mike","545361","108","669","2978",59.99905474863279,10.527493521980972,2.744958063668633,28.21868531185646,18.507917851126553
"2016","Markakis, Nick","455976","144","675","2591",-1.7370575047997323,-14.85296351442286,-20.570398023617987,24.0036507094647,9.682653323776409
"2016","Davis, Chris","448801","110","662","2745",11.85277889190968,3.100003267273557,-16.432115814638635,12.829870672917531,12.355020766357196
"2016","Rickard, Joey","572073","110","282","1221",-5.234982115748513,-10.056579565998158,-6.071126601112968,6.881811651957819,4.010912399404797
"2016","Hamilton, Billy","571740","113","460","1773",-17.173640402392564,-26.556604133264827,-6.691465378636868,11.190432175225666,4.88399693428348
"2016","Chisenhall, Lonnie","502082","114","416","1582",2.346104349013821,-6.687899076608657,-5.935573633143005,10.354826108637543,4.614750950127926
"2016","Kipnis, Jason","543401","114","688","2758",19.64087820678275,-2.1753835749043593,-7.413597039773121,16.791961217225545,12.437897604234692
"2016","Saltalamacchia, Jarrod","457454","116","291","1171",-5.625022239294856,-9.598452890550801,-10.874427567528347,9.204783833849397,5.643074384934894
"2016","Correa, Carlos","621043","117","655","2626",27.10011470693787,7.86647960908795,-6.118697868489734,15.028700008045252,10.323632958294434
"2016","Pederson, Joc","592626","119","472","1983",22.262294049627112,1.8062318988319428,-6.028921209297155,17.493062950153675,8.991920409938684
"2016","Prado, Martín","445988","146","654","2551",5.010060342922322,-17.77748926020564,-2.933728645540969,15.762071605441543,9.959206643227404
"2016","Bour, Justin","571506","146","312","1247",3.8751925247720025,-0.899256846239286,-7.818372948541858,7.006177307865423,5.58664501168773
"2016","Cruz, Nelson","443558","136","662","2714",45.34447611000762,17.767139140146842,-1.296763468571307,16.02832550463896,12.845774933792917
"2016","Peralta, Jhonny","425509","138","313","1210",-0.9350356357319503,-1.9588077617231066,-11.995916061650458,8.827887684703386,4.191800502938224
"2016","Molina, Yadier","425877","138","580","2068",5.033639433817491,-13.140362604051765,-2.250371532392263,13.773992112799947,6.650381457461571
"2016","Adams, Matt","571431","138","326","1336",3.8842873824143345,2.9855078806477096,-7.32347710174569,3.6988409102640296,4.523415693248307
"2016","Kiermaier, Kevin","595281","139","413","1607",-0.97290134929411,-6.84567126345145,-12.458808781632488,9.033028851863868,9.29854984392595
